Wall time,Step,Value
1771383689.0549319,764400,0.05831034481525421
1771383791.038372,764500,0.041945356875658035
1771385143.6208165,765800,0.07199149578809738
1771385346.706476,766000,0.0932629257440567
1771385448.097344,766100,0.0757351964712143
1771387890.658334,768500,0.05272636562585831
1771390354.3776312,772100,0.017376316711306572
1771390494.8110645,772700,0.02697128988802433
1771390518.8075743,772800,0.023600377142429352
1771390564.9313319,773000,0.06099110096693039
1771391750.4081566,775600,0.06976934522390366
1771391799.8723023,775700,0.06701847910881042
1771391906.8903534,775900,0.13996019959449768
1771391956.2848203,776000,0.09194055944681168
1771392010.0414934,776100,0.05878029763698578
1771392165.482489,776400,0.015974851325154305
1771393311.3211467,778500,0.17251978814601898
1771393810.0126586,779400,0.054724738001823425
1771393868.3743732,779500,0.06569947302341461
1771394919.7936492,780900,0.07399563491344452
1771395627.0014665,782100,0.12395922839641571
1771396613.3855379,783800,0.1221114993095398
1771396848.8298898,784200,0.03222423791885376
1771397314.865466,785000,0.10338909924030304
1771397638.0244598,785500,0.027512583881616592
1771397691.2985544,785600,0.04256629943847656
1771398023.2257135,786200,0.05377781391143799
1771398351.1523607,786800,0.030663445591926575
1771399117.1523726,788200,0.029618795961141586
1771399811.1187685,789500,0.054820384830236435
1771400176.6378703,790100,0.014063617214560509
1771400857.9507973,791400,0.020771943032741547
1771400962.8475711,791600,0.0491240955889225
1771401015.2430158,791700,0.05137261375784874
1771401325.2136605,792300,0.06562390923500061
1771401486.2138836,792600,0.06161143630743027
1771401593.7214153,792800,0.042803265154361725
1771401643.6737566,792900,0.07144511491060257
1771402009.653425,793600,0.0304998978972435
1771403298.8547394,795900,0.010311327874660492
1771404817.660175,798600,0.03782603144645691
1771405187.6547484,799300,0.062125064432621
1771406657.2940607,801900,0.016565680503845215
1771406993.4259295,802600,0.049412332475185394
1771407141.3277106,802900,0.003435281803831458
1771407189.9710371,803000,0.04081416502594948
1771407278.8649697,803200,0.02318260446190834
1771407939.1654885,804600,0.04066872224211693
1771408357.9878848,805400,0.026745900511741638
1771408747.025793,806100,0.09514690935611725
1771408973.0224562,806500,0.015796590596437454
1771409623.9270315,807700,0.0379873625934124
